timestamp,pv_power_w,pv_voltage_v,pv_current_a,battery_soc_pct,battery_voltage_v,battery_current_a,controller_temp_c,battery_temp_c,load_power_w,load_voltage_v,load_current_a,temperature_c,cloud_cover_pct,direct_radiation_w_m2,diffuse_radiation_w_m2,sun_condition,charge_state,fault_text
2026-08-24T06:45:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,15.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:46:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,15.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:47:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,15.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:48:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,15.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:49:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,15.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:50:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.9,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:51:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.9,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:52:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.9,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:53:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.9,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:54:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.9,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:55:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.9,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:56:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.9,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:57:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.8,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:58:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.8,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T06:59:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.8,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:00:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.8,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:01:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.8,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:02:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.8,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:03:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.8,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:04:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.8,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:05:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.7,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:06:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.7,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:07:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.7,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:08:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.7,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:09:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.7,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:10:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.7,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:11:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.7,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:12:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.7,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:13:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:14:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:15:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:16:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:17:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:18:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:19:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:20:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:21:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.6,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:22:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:23:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:24:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:25:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:26:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:27:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:28:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:29:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:30:00Z,0,0.2,0.00,61,13.2,-1.36,15,17,18,13.2,1.36,14.5,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:31:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:32:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:33:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:34:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:35:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:36:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:37:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:38:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:39:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:40:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:41:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.4,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:42:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:43:00Z,0,0.2,0.00,61,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:44:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:45:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:46:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:47:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:48:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:49:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:50:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:51:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:52:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:53:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.3,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:54:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:55:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:56:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:57:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:58:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T07:59:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:00:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:01:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:02:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:03:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:04:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:05:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:06:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:07:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:08:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.2,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:09:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:10:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:11:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:12:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:13:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:14:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:15:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:16:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:17:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:18:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:19:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:20:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:21:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:22:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:23:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:24:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:25:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:26:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:27:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:28:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:29:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:30:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:31:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:32:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:33:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:34:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:35:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:36:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:37:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:38:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:39:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:40:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:41:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:42:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:43:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:44:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:45:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:46:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:47:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:48:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:49:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:50:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:51:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:52:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:53:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:54:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:55:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:56:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:57:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:58:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T08:59:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:00:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:01:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:02:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:03:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:04:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:05:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:06:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:07:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:08:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:09:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:10:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:11:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:12:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:13:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:14:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:15:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:16:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:17:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:18:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:19:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:20:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:21:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:22:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:23:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:24:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:25:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:26:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:27:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:28:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:29:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.0,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
2026-08-24T09:30:00Z,0,0.2,0.00,60,13.2,-1.36,14,16,18,13.2,1.36,14.1,10,0.0,0.0,NIGHT,DEACTIVATED,NONE
